date,position_count,gross_market_value,net_market_value,gross_exposure,net_exposure,cash_proxy,turnover,turnover_rate,missing_price_count,forward_filled_price_count,fill_price_fallback_count
2025-10-09 00:00:00,5,1685125.0,-357061.0,1.463652587443038,-0.3101332284103545,1508375.8778999997,359478.0,0.3122325672153985,5,0,5
2025-10-10 00:00:00,4,1347166.0,-695020.0,1.1622704003268876,-0.5996300185984454,1854101.3975999998,981601.0,0.8468784004579043,4,0,4
2025-10-13 00:00:00,6,1975397.0,-66789.0,1.7117870520765062,-0.05787623724301382,1220785.9282999998,628231.0,0.5443957298270047,6,0,6
2025-10-14 00:00:00,5,1653942.0,-388244.0,1.403441583131301,-0.32944188732206375,1566734.0917,306122.0,0.2597578054800713,5,0,5
2025-10-15 00:00:00,5,1660383.0,-381803.0,1.3867084972163422,-0.31887188941508743,1579158.4668,672083.0,0.5613061606476644,5,0,5
2025-10-16 00:00:00,5,1678673.0,-363513.0,1.416629576836623,-0.306768064634751,1548489.6709999999,675986.0,0.5704635513453076,5,0,5
2025-10-17 00:00:00,6,2008805.0,-33381.0,1.721357814420265,-0.028604391766827972,1200369.6313999998,330132.0,0.2828922160140934,6,0,6
2025-10-20 00:00:00,4,1351225.0,-690961.0,1.1406489217471596,-0.583281037295298,1875571.7722,642864.0,0.5426795155729549,4,0,4
2025-10-21 00:00:00,6,2007143.0,-35043.0,1.641058873801498,-0.028651484281202632,1258120.9967999998,655918.0,0.5362846864354612,6,0,6
2025-10-22 00:00:00,5,1677011.0,-365175.0,1.371520411094911,-0.2986533577427841,1587913.6384,344528.0,0.28176749239790766,5,0,5
2025-10-23 00:00:00,6,2004511.0,-37675.0,1.624922072950693,-0.030540585259156653,1271279.3884,327500.0,0.2654821943563053,6,0,6
2025-10-24 00:00:00,4,1348593.0,-693593.0,1.089515774658159,-0.5603473506776888,1931384.165,724078.0,0.5849758993876806,4,0,4
2025-10-27 00:00:00,5,1689061.0,-353125.0,1.3398801053183502,-0.2801231940057478,1613731.0746,976968.0,0.7749986452429237,5,0,5
2025-10-28 00:00:00,5,1674136.0,-368050.0,1.313243237148028,-0.28870962301290437,1642860.2961,692595.0,0.5432925997843296,5,0,5
2025-10-29 00:00:00,5,1680986.0,-361200.0,1.3290972950883657,-0.28558830530766927,1625957.6713999999,638749.0,0.5050366678487498,5,0,5
2025-10-30 00:00:00,5,1680952.0,-361234.0,1.3229515136353058,-0.28430024597759845,1631841.4128,670862.0,0.5279852716439307,5,0,5
2025-10-31 00:00:00,5,1677507.0,-364679.0,1.2986394675640098,-0.28231568773887417,1656420.8898,638410.0,0.49422412096494356,5,0,5
2025-11-03 00:00:00,6,2008040.0,-34146.0,1.5689017000991865,-0.02667861071073625,1314047.7299000002,330533.0,0.2582487329131314,6,0,6
2025-11-04 00:00:00,4,1351626.0,-690560.0,1.0494241624338345,-0.5361618891692738,1978529.201,701763.0,0.5448600785291605,4,0,4
2025-11-05 00:00:00,6,2004670.0,-37516.0,1.5406822978254235,-0.0288327939686924,1338673.2878,653044.0,0.5018947410302473,6,0,6
2025-11-06 00:00:00,5,1674137.0,-368049.0,1.279749875061437,-0.28134535092796276,1676224.1619,333753.0,0.25512867826909014,5,0,5
2025-11-07 00:00:00,6,2003817.0,-38369.0,1.534891807915223,-0.02939004099570928,1343879.2579,329680.0,0.2525296128506199,6,0,6
2025-11-10 00:00:00,4,1350773.0,-691413.0,1.0363966769815622,-0.5304948615510178,1994748.9041,667846.0,0.512412800030374,4,0,4
2025-11-11 00:00:00,6,2004771.0,-37415.0,1.5457370239328518,-0.028848058332072667,1334382.7047000001,653998.0,0.5042515689712377,6,0,6
2025-11-12 00:00:00,5,1675091.0,-367095.0,1.3067584345941425,-0.2863751805408403,1648962.3717,331110.0,0.2583028535634581,5,0,5
2025-11-13 00:00:00,5,1675005.0,-367181.0,1.314259361236952,-0.2881012692608949,1641666.8811,638302.0,0.5008309699351756,5,0,5
2025-11-14 00:00:00,5,1672523.0,-369663.0,1.3242928471962958,-0.2926967621809232,1632618.5491,624440.0,0.49442753582656557,5,0,5
2025-11-17 00:00:00,6,2001369.0,-40817.0,1.5799255933244942,-0.03222185561119707,1307565.8953,328846.0,0.2595984107190561,6,0,6
2025-11-18 00:00:00,5,1674809.0,-367377.0,1.3275528969195745,-0.2912047884932685,1628953.0953,316000.0,0.2504803326388773,5,0,5
2025-11-19 00:00:00,5,1675295.0,-366891.0,1.3319912157314306,-0.29170718537984075,1624628.2735000001,659406.0,0.524279604249162,5,0,5
2025-11-20 00:00:00,5,1660081.0,-382105.0,1.3221731226296414,-0.3043278978690793,1637675.0699,634012.0,0.5049594723538575,5,0,5
2025-11-21 00:00:00,6,1984252.0,-57934.0,1.6151027852745163,-0.04715598863556334,1286494.8186,324171.0,0.2638623950008493,6,0,6
2025-11-24 00:00:00,4,1345264.0,-696922.0,1.0856652848197483,-0.5624353447554893,1936036.8716000002,626490.0,0.5055947712023247,4,0,4
2025-11-25 00:00:00,6,2008710.0,-33476.0,1.6048292917625877,-0.02674515752450298,1285141.8378,663446.0,0.5300504175827878,6,0,6
2025-11-26 00:00:00,5,1684539.0,-357647.0,1.3476801622984405,-0.28612799525897015,1607601.5865,324171.0,0.2593462222557315,5,0,5
2025-11-27 00:00:00,6,2012265.0,-29921.0,1.600146769544402,-0.023793084654127588,1287471.2687000001,327726.0,0.2606066796349928,6,0,6
2025-11-28 00:00:00,4,1348819.0,-693367.0,1.0737673385076971,-0.5519753489527256,1949522.7347000001,681780.0,0.542751174210756,4,0,4
2025-12-01 00:00:00,6,2005185.0,-37001.0,1.6156282342988366,-0.029812640877171562,1278118.8249000001,656366.0,0.5288506754408148,6,0,6
2025-12-02 00:00:00,4,1347397.0,-694789.0,1.0895258562237538,-0.5618170295167985,1931470.9863,629462.0,0.5089926165119237,4,0,4
2025-12-03 00:00:00,6,2004607.0,-37579.0,1.662688670266205,-0.031169290309738376,1243220.8233,657210.0,0.5451121446675845,6,0,6
2025-12-04 00:00:00,5,1678303.0,-363883.0,1.417733018342448,-0.30738725004573364,1547676.4070000001,314721.0,0.2658580442659958,5,0,5
2025-12-05 00:00:00,4,1343162.0,-699024.0,1.1182876292582615,-0.5819922628503688,1900112.1323,944249.0,0.7861612937527149,4,0,4
2025-12-08 00:00:00,6,1996004.0,-46182.0,1.6227209356847196,-0.03754526456449572,1276217.2797,652842.0,0.5307506303064943,6,0,6
2025-12-09 00:00:00,6,1996004.0,-46182.0,1.6630466317498511,-0.03847828939594892,1246391.2797,0.0,0.0,6,0,6
2025-12-10 00:00:00,5,1673935.0,-368251.0,1.4115868795459758,-0.31053671736338934,1554104.3288,316503.0,0.26689894299177686,5,0,5
2025-12-11 00:00:00,4,1350685.0,-691501.0,1.151288734394902,-0.5894174519764485,1864694.9692000002,984532.0,0.8391894485030054,4,0,4
2025-12-12 00:00:00,6,2007557.0,-34629.0,1.6437964942784378,-0.028354377385233904,1255921.9076,656872.0,0.5378496803775265,6,0,6
2025-12-15 00:00:00,6,2007557.0,-34629.0,1.6699333661918976,-0.02880522074235462,1236806.9076,0.0,0.0,6,0,6
2025-12-16 00:00:00,5,1677965.0,-364221.0,1.3937183918134428,-0.30252210647104316,1568169.3800000001,345092.0,0.28663355151489134,5,0,5
2025-12-17 00:00:00,4,1332681.0,-709505.0,1.1134317097305904,-0.592779041055138,1906418.1006,967598.0,0.8084112368015299,4,0,4
2025-12-18 00:00:00,5,1660825.0,-381361.0,1.3779619468251405,-0.3164095831909939,1586637.3894,935704.0,0.7763397742038272,5,0,5
2025-12-19 00:00:00,6,1983825.0,-58361.0,1.6473004744804796,-0.04846097966864782,1262649.4894,323000.0,0.26820816012359705,6,0,6
2025-12-22 00:00:00,6,1983825.0,-58361.0,1.6181590896338438,-0.04760368612660933,1284337.4894,0.0,0.0,6,0,6
2025-12-23 00:00:00,4,1344093.0,-698093.0,1.084493506386144,-0.5632626056036468,1937466.9493,668467.0,0.5393586014758105,4,0,4
2025-12-24 00:00:00,5,1676922.0,-365264.0,1.3292943138052267,-0.2895443903996443,1626776.9566000002,1003309.0,0.7953219939207716,5,0,5
2025-12-25 00:00:00,6,2006715.0,-35471.0,1.5885410659336454,-0.028079293845778962,1298715.0187000001,329793.0,0.261068324977615,6,0,6
2025-12-26 00:00:00,5,1684995.0,-357191.0,1.333351387096571,-0.2826483848963417,1620920.1387,369600.0,0.29246773591072533,5,0,5
2025-12-29 00:00:00,5,1679435.0,-362751.0,1.3563536490406058,-0.2929667671229484,1600949.4604,652261.0,0.526782273488926,5,0,5
2025-12-30 00:00:00,4,1347205.0,-694981.0,1.1055363955944322,-0.5703117118379267,1913579.506,939848.0,0.7712532022421501,4,0,4
2025-12-31 00:00:00,6,2013075.0,-29111.0,1.6447675551039616,-0.02378492023229707,1253037.745,665870.0,0.5440439983195235,6,0,6
2026-01-05 00:00:00,5,1686963.0,-355223.0,1.3802095185053356,-0.29063006467362995,1577474.3882,317856.0,0.2600577942219432,5,0,5
2026-01-06 00:00:00,6,2014877.0,-27309.0,1.6558124016980111,-0.022442352996223085,1244160.014,327914.0,0.26947752537271585,6,0,6
2026-01-07 00:00:00,4,1349007.0,-693179.0,1.0943813693767985,-0.5623411763195001,1925845.2695000002,665815.0,0.5401421426661338,4,0,4
2026-01-08 00:00:00,6,2004667.0,-37519.0,1.598265522573384,-0.029912860410946453,1291795.5715,655660.0,0.522739573470539,6,0,6
2026-01-09 00:00:00,5,1676753.0,-365433.0,1.3026022057632998,-0.283890252087636,1652666.3492,340741.0,0.2647080268793272,5,0,5
2026-01-12 00:00:00,5,1675913.0,-366273.0,1.2436733337040136,-0.27180644995042713,1713823.8034,738486.0,0.5480208969760019,5,0,5
2026-01-13 00:00:00,5,1679041.0,-363145.0,1.2182161743171955,-0.2634772543507979,1741423.3675000002,681453.0,0.49442334441921065,5,0,5
2026-01-14 00:00:00,5,1676293.0,-365893.0,1.2199039447960038,-0.2662746393818051,1740011.8453000002,685074.0,0.4985551303245778,5,0,5
2026-01-15 00:00:00,5,1663398.0,-378788.0,1.1950990001878905,-0.2721472311997313,1770637.5453,641000.0,0.4605382831531827,5,0,5
2026-01-16 00:00:00,6,1993878.0,-48308.0,1.4294370484733063,-0.03463263295830963,1443177.4013,330480.0,0.23692540655920688,6,0,6
2026-01-19 00:00:00,5,1666698.0,-375488.0,1.1958715295307092,-0.26941618030406644,1769197.9085000001,324976.0,0.23317334404959492,5,0,5
2026-01-20 00:00:00,5,1680433.0,-361753.0,1.2421203746150393,-0.26739582707439946,1714627.5155000002,671310.0,0.49621010101731045,5,0,5
2026-01-21 00:00:00,4,1350961.0,-691225.0,0.9764297627473332,-0.4995944833011651,2074797.1232,954641.0,0.689982823441148,4,0,4
2026-01-22 00:00:00,6,2012100.0,-30086.0,1.3966013368094332,-0.02088273337271935,1470797.7815,661139.0,0.4588974758793558,6,0,6
2026-01-23 00:00:00,5,1682232.0,-359954.0,1.1220720445583814,-0.24009430371492615,1859173.2419000003,405132.0,0.2702286554744091,5,0,5
2026-01-26 00:00:00,4,1349795.0,-692391.0,0.8926375441714857,-0.4578874583521491,2204533.3122,1073099.0,0.7096547668445039,4,0,4
2026-01-27 00:00:00,6,2011163.0,-31023.0,1.3042241034752755,-0.02011818254518081,1573060.9018,661368.0,0.4288921817213403,6,0,6
2026-01-28 00:00:00,6,2011163.0,-31023.0,1.3015316366325271,-0.020076650158764302,1576250.9018,0.0,0.0,6,0,6
2026-01-29 00:00:00,4,1351813.0,-690373.0,0.862781542166365,-0.4406238744634206,2257180.9739,683093.0,0.4359774850390171,4,0,4
2026-01-30 00:00:00,5,1682609.0,-359577.0,1.1123468610143505,-0.23771080936982814,1872242.7511,1014076.0,0.6703900047069692,5,0,5
2026-02-02 00:00:00,4,1350456.0,-691730.0,0.8990039475146863,-0.4604874210002651,2193899.1548,945321.0,0.6293039615274624,4,0,4
2026-02-03 00:00:00,6,2004904.0,-37282.00000000006,1.300588655461645,-0.024184971576155827,1578817.8204,654448.0,0.42454284314339374,6,0,6
2026-02-04 00:00:00,6,2004904.0,-37282.00000000006,1.3082922511919002,-0.02432822305154586,1569740.8204,0.0,0.0,6,0,6
2026-02-05 00:00:00,5,1675541.0,-366645.0,1.111073624502325,-0.24312719835304233,1874682.7781000002,340141.0,0.2255520418252047,5,0,5
2026-02-06 00:00:00,4,1345093.0,-697093.0,0.9039656399698737,-0.46847922029444744,2185084.2914000005,958289.0,0.6440151938647293,4,0,4
2026-02-09 00:00:00,5,1671858.0,-370328.0,1.1282345991479583,-0.24991169263972485,1852163.4279000002,969545.0,0.6542865568911398,5,0,5
2026-02-10 00:00:00,6,2004362.0,-37824.0,1.3631353794133512,-0.025723513312929797,1508229.6767000002,332504.0,0.22613079184122273,6,0,6
2026-02-11 00:00:00,5,1680461.0,-361725.0,1.1556193101605496,-0.24875102425335954,1815889.8666000003,299367.0,0.2058686789070578,5,0,5
2026-02-12 00:00:00,5,1681347.0,-360839.0,1.1659517472966374,-0.25022845524616355,1802877.2352000005,645438.0,0.4475872998682884,5,0,5
2026-02-13 00:00:00,5,1676128.0,-366058.0,1.1555208658527047,-0.2523599970362105,1816596.9297000002,647685.0,0.4465133522021046,5,0,5
2026-02-24 00:00:00,6,1988964.0,-53222.0,1.346843016965577,-0.036039706625631204,1529982.0789000003,312836.0,0.21183942095253774,6,0,6
2026-02-25 00:00:00,3,1021093.0,-1021093.0,0.697906765309983,-0.697906765309983,2484172.3836000003,985651.0,0.6736825158281862,3,0,3
2026-02-26 00:00:00,6,2005387.0,-36799.0,1.374454518017328,-0.02522134221899297,1495841.0954000005,984294.0,0.6746165878991676,6,0,6
2026-02-27 00:00:00,6,2005387.0,-36799.0,1.3827717591694033,-0.025373964210237163,1487065.0954000002,0.0,0.0,6,0,6
2026-03-02 00:00:00,6,2005387.0,-36799.0,1.419564022780557,-0.02604910497290634,1449477.0954000002,0.0,0.0,6,0,6
2026-03-03 00:00:00,3,1021093.0,-1021093.0,0.72140487305396,-0.72140487305396,2436515.9312000005,937214.0,0.6621441403421569,3,0,3
2026-03-04 00:00:00,6,2003073.0,-39113.0,1.4194993178038524,-0.027717849932210197,1450225.3372000002,981980.0,0.6958907339358211,6,0,6
2026-03-05 00:00:00,5,1679893.0,-362293.0,1.1834372414534784,-0.2552252009609571,1781796.2412000003,320320.0,0.22565640620109628,5,0,5
2026-03-06 00:00:00,6,2004091.0,-38095.0,1.375256407813398,-0.026141723532340295,1495343.9818000002,324198.0,0.22247262070449295,6,0,6
2026-03-09 00:00:00,4,1345291.0,-696895.0,0.9310280731536215,-0.4822962534056892,2141847.1328000003,682830.0,0.4725623669462498,4,0,4
2026-03-10 00:00:00,6,2000045.0,-42141.0,1.3652242948140454,-0.028765311284375445,1507134.7066000004,654754.0,0.44693297797133336,6,0,6
2026-03-11 00:00:00,5,1675847.0,-366339.0,1.1244936639573277,-0.24581354047264664,1856651.5324000004,343914.0,0.2307663610975348,5,0,5
2026-03-12 00:00:00,5,1674257.0,-367929.0,1.1113692627850833,-0.24423071337748797,1874410.2894000004,710810.0,0.471834602262535,5,0,5
2026-03-13 00:00:00,5,1690198.0,-351988.0,1.136315157709726,-0.2366404999484859,1839425.6959000002,668645.0,0.4495280722298924,5,0,5
2026-03-16 00:00:00,5,1690968.0,-351218.0,1.1371358897201382,-0.23618577815530958,1838259.2721000002,644746.0,0.4335763990527912,5,0,5
2026-03-17 00:00:00,6,2023608.0,-18578.0,1.362279316041932,-0.012506584839270753,1504035.4801000003,332640.0,0.2239310141530317,6,0,6
2026-03-18 00:00:00,5,1683763.0,-358423.0,1.1251532371115731,-0.2395116169587058,1854897.3863000004,323646.0,0.2162723284560904,5,0,5
2026-03-19 00:00:00,5,1675761.0,-366425.0,1.1165531963483932,-0.24414758725854102,1867259.0001000003,647954.0,0.43172929181830033,5,0,5
2026-03-20 00:00:00,5,1691586.0,-350600.0,1.1398344760303452,-0.23624336409513855,1834662.8491000002,697170.0,0.46977120977241227,5,0,5
2026-03-23 00:00:00,6,2014674.0,-27512.0,1.402549578169514,-0.01915294682643429,1463948.9227,323088.0,0.22492320748251676,6,0,6
2026-03-24 00:00:00,4,1344181.0,-698005.0,0.9204628184763348,-0.47797703554102766,2158336.6647,630860.0,0.4319977545166764,4,0,4
2026-03-25 00:00:00,6,2002174.0,-40012.0,1.3574205807250714,-0.027127069013967598,1514996.2668,657993.0,0.44610170753043044,6,0,6
2026-03-26 00:00:00,5,1679086.0,-363100.0,1.1485280593791125,-0.2483675871042673,1825045.9980000001,340895.99999999994,0.23317961160423104,5,0,5
2026-03-27 00:00:00,6,2006798.0,-35388.0,1.3516115067358982,-0.02383440087162234,1520132.6844000001,327712.0,0.22071942970614616,6,0,6
2026-03-30 00:00:00,4,1348805.0,-693381.0,0.8966427029552951,-0.46093765519689317,2197664.6969,646625.0,0.42985575216467,4,0,4
2026-03-31 00:00:00,5,1685064.0,-357122.0,1.115741301228937,-0.2364632826868774,1867386.0712000001,1035419.0,0.685588050291956,5,0,5
2026-04-01 00:00:00,6,2025244.0,-16942.0,1.3358926461027611,-0.01117529206864604,1532965.0172000001,340180.0,0.22438973296612028,6,0,6
2026-04-02 00:00:00,6,2025244.0,-16942.0,1.3577697825995507,-0.011358303323847196,1508538.0172000001,0.0,0.0,6,0,6
2026-04-03 00:00:00,4,1361273.0,-680913.0,0.9135712725662439,-0.4569711996909502,2170969.7048,677708.0,0.4548202748371003,4,0,4
2026-04-07 00:00:00,5,1687867.0,-354319.0,1.1406774899916785,-0.23945234285424238,1834024.7142,983302.0,0.6645253786369408,5,0,5
2026-04-08 00:00:00,6,2023307.0,-18879.0,1.3272877913928591,-0.012384609065112604,1543271.0822,335440.0,0.2200483746385599,6,0,6
2026-04-09 00:00:00,6,2023307.0,-18879.0,1.3328556666029419,-0.012436561594358611,1536903.0822,0.0,0.0,6,0,6
2026-04-10 00:00:00,4,1356533.0,-685653.0,0.8887971122507702,-0.44923817290554474,2211910.2091,689577.0,0.45180916813269517,4,0,4
2026-04-13 00:00:00,5,1658509.0,-383677.0,1.0716436483201184,-0.24791244428370185,1931308.0643000002,983816.0,0.6356915564013856,5,0,5
2026-04-14 00:00:00,6,1985869.0,-56317.0,1.2629935564591963,-0.035817069564564714,1628667.8563,327360.0,0.20819780692607748,6,0,6
2026-04-15 00:00:00,6,1985869.0,-56317.0,1.2455252398433625,-0.03532168785164513,1650719.8563,0.0,0.0,6,0,6
2026-04-16 00:00:00,4,1348453.0,-693733.0,0.834630241363431,-0.4293887449038098,2309362.213,698811.0,0.4325317928006542,4,0,4
2026-04-17 00:00:00,5,1659181.0,-383005.0,1.002093537855846,-0.2313230656971592,2038719.6986000002,1015048.0,0.6130573104522657,5,0,5
2026-04-20 00:00:00,5,1648226.0,-393960.0,0.9869032971208656,-0.2358902377063195,2064058.7876,626370.0,0.37504967050489224,5,0,5
2026-04-21 00:00:00,5,1660816.0,-381370.0,0.9748559724370985,-0.2238543115000917,2085022.6902,633658.0,0.3719408325681755,5,0,5
2026-04-22 00:00:00,5,1676604.0,-365582.0,0.9993709329051094,-0.21791193650576743,2043241.3603,704433.0,0.41989036431926974,5,0,5
2026-04-23 00:00:00,6,2006004.0,-36182.0,1.2157610755432982,-0.021928504247901607,1686180.5403,329400.0,0.19963654024815625,6,0,6
2026-04-24 00:00:00,5,1680175.0,-362011.0,1.0297931170024754,-0.2218795280724824,1993576.5759,296548.0,0.18175671537836838,5,0,5
2026-04-27 00:00:00,5,1676893.0,-365293.0,1.0222609033555676,-0.22268847933020494,2005669.7321000001,646146.0,0.39390097857143336,5,0,5
2026-04-28 00:00:00,5,1670369.0,-371817.0,1.0232320064606577,-0.22776707119575518,2004261.0493,652276.0,0.39957020289895945,5,0,5
2026-04-29 00:00:00,6,1991569.0,-50617.0,1.2075782065008365,-0.030691372520084838,1699842.6893000002,321200.0,0.19475806257682696,6,0,6
2026-04-30 00:00:00,5,1665169.0,-377017.0,1.0023478386807316,-0.22694523804844638,2038285.6093000001,333600.0,0.2008103916082344,5,0,5
2026-05-06 00:00:00,5,1674851.0,-367335.0,1.013880753586388,-0.22236836985418754,2019256.0904,655063.0,0.3965461811746598,5,0,5
2026-05-07 00:00:00,5,1683961.0,-358225.0,1.0176987632012953,-0.21649262628278446,2012900.2938,669322.0,0.40450353160400826,5,0,5
2026-05-08 00:00:00,5,1677435.0,-364751.0,1.0145467440557694,-0.220608810142322,2018134.6512000002,642142.0,0.388380518661802,5,0,5
2026-05-11 00:00:00,6,2010898.0,-31288.0,1.2226127745512083,-0.01902289847130894,1676042.6123000002,333463.0,0.20274331350479713,6,0,6
2026-05-12 00:00:00,5,1680588.0,-361598.0,1.0230628718750021,-0.22012384257429962,2004300.5613000002,340170.0,0.2070794847551687,5,0,5
2026-05-13 00:00:00,5,1684356.0,-357830.0,1.032311205341593,-0.21930750898704446,1989465.8781000003,648944.0,0.3977259931031176,5,0,5
2026-05-14 00:00:00,5,1682345.0,-359841.0,1.0202791099074722,-0.21823006291112387,2008747.6410000003,657457.0,0.39872299841140607,5,0,5
2026-05-15 00:00:00,4,1349428.0,-692758.0,0.8199153191663976,-0.4209212323110794,2338571.8645,999255.0,0.607149460551892,4,0,4
2026-05-18 00:00:00,6,1997932.0,-44254.0,1.205417700784715,-0.026699885146504874,1701714.3133000005,648504.0,0.3912636669464681,6,0,6
